Name,Ticker,"Sub-Sector","Market Cap","Close Price","Interest Coverage Ratio","Quick Ratio","Asset Turnover Ratio","Cash Conversion Cycle","Days of Inventory Outstanding","Days Payable Outstanding","Days of Sales Outstanding","Debt to Equity","Earning Power","Inventory Turnover Ratio","Long Term Debt to Equity","Net Income / Liabilities","Current Ratio","Working Capital Turnover Ratio"
Aksharchem (India) Ltd,AKSHARCHEM,"Specialty Chemicals","195.76662263","243.15","0.8416149068322989","0.9353181552831289","0.8794305750719004","99.0841134246",,,"44.21467610429173","17.97154297154297","0.6675370101239014","0","8.043758043758045",,"1.781552831290134","5.538957816377171"
Lorenzini Apparels Ltd,LAL,"Apparel & Accessories","195.52899506","194","3.968503937007873","0.4931997136721547","1.5440014052344986","272.8003309905",,,"43.80830489192264","72.46963562753035","17.1195652173913","0","24.8582995951417","14.74546518431831","1.8475304223335722","3.642768338168255"
Infinium Pharmachem Ltd,INFINIUM,"Commodity Chemicals","195.4519054","290.5","5.18064516129032","0.8684043229497775","2.4807898690706156",,,,"42.44332929572591","161.6654702081838","27.220338983050834","0","97.77458722182341","21.05613490126468","1.3884297520661157","13.99273607748184"
Indiabulls Enterprises Ltd,IEL,"Construction & Engineering","195.361942045","9.85","2.6866666666666674",,,"318.1753101076",,,,,,,,,,
Aarvi Encon Ltd,AARVI,"Outsourced services","194.26176","131.25","9.909090909090885","1.991214667685256","3.2573745489714683","74.3069330548",,,"56.03713685364517","6.790579786672299","11.719642497143981",,"0","26.82926829268285","1.991214667685256","8.54071978932995"
ELGI Rubber Co Ltd,ELGIRUBCO,"Tires & Rubber","193.6935","38.35","1.4323162870648907","0.43468344185704305","0.8593404383671829","172.774201936",,,"54.36351936351936","144.27271666861074","6.664400543869473","0","33.15058905867258","2.0537941946084115","0.8009049773755657","-11.91385558962922"
Panchsheel Organics Ltd,PANCHSHEEL,"Pharmaceuticals","193.63306125","164.75","35.65454545454545","1.5810329474621552","1.5839720725506568","197.2143539216",,,"90.06084706784209","8.669057160936513","26.532268975781353","0","2.0881670533642698","53.0566037735849","2.705699020480855","3.1894865525672365"
Josts Engineering Company Ltd,JOSTS,"Industrial Machinery","193.594469325","418","7.345911949685538","1.2159685863874345","2.2100287448099647","39.6792652826",,,"67.8559454303717","33.31482509716824","14.299706170421164","0","14.158800666296505","15.527814279456868","1.4981675392670157","9.984992784992787"
Indian Acrylics Ltd,INDIANACRY,"Textiles","193.51069166","14.5","1.5282148670645688","0.3646440904210556","1.5494413788405201","-11.8477120231",,,"8.256702243424161","298.3050847457628","9.398358248798719","0","235.78613752239224","3.6959699310920864","0.9835756362264587","36.75838383838388"
Jasch Industries Ltd,JASCH,"Textiles","193.23315","168.25","29.093749999999982","1.7705896989300824","1.9713798410915593","62.1626798299",,,"43.416438067102774","5.280748663101604","20.847951033813523","0","1.2811942959001785","45.12553720877622","2.5404329435182884","4.543624161073826"
Mangal Credit and Fincorp Ltd,MANCREDIT,"Consumer Finance","193.13986","98",,"0.22980392156862747","0.16852384139859036","10.026165469",,,"0","27.681268882175228","7.992740471869328",,"17.975830815709973","24.85076971410618","0.22980392156862747","-3.022598870056497"
SPL Industries Ltd,SPLIL,"Apparel & Accessories","192.99502662","66.45","16.12735849056605","2.8839791031780586","1.6483164378642656","29.8879963821",,,"37.04192780775548","3.0158438857282683","16.26778322310512","0","0","51.070663811563236","2.9427514148889857","3.330765795936593"
McLeod Russel India Ltd,MCLEODRUSS,"Tea & Coffee","192.720831075","18.3","-4.453144481571991","0.07659118098865238","0.2867450146721564","195.1909585847",,,"10.679318626001544","126.69387953151819",,"0","7.452402758486844",,"0.1406879366854732","-0.5792832330338623"
Eros International Media Ltd,EROSMEDIA,"Movies & TV Serials","192.307808595","20.1","-0.7347441658211338","0.6596490186180478","0.31381471694825963","151.3310354273",,,"269.4330213744696","44.564088295306995",,"0","5.436839176405117",,"0.6680622779146993","-1.6941026301351454"
Atal Realtech Ltd,ATALREAL,"Construction & Engineering","192.12996","132.2","3.231884057971013","2.0982078853046593","0.8401817055544085",,,,"156.44138608994842","14.401197604790418","9.165639128647756","0","2.215568862275448","14.220183486238513","3.1949820788530463","1.5826526643329444"
Panasonic Carbon India Co Ltd,PANCARBON,"Batteries","191.856","394.15",,"21.47716894977169","0.39466556961157384","39.3566373448","41.251569694432824","37.0500209292591","25.459954829742877","0","11.7394512645066","8.848148148148148","0","255.5776892430286","22.07990867579909","0.5184184454651894"
K I C Metaliks Ltd,KAJARIR,"Iron & Steel","190.365048","57.8","3.709562109025916","0.5884248210023867","1.8861581151054183","78.1792968567",,,"2.303693633342528","97.94150872348438","10.594691168963758","0","24.36299736412703","7.979867504086726","1.0807279236276852","63.33693843593996"
Lloyds Luxuries Ltd,LLOYDS,"Wellness Services","190.0125","85.25","-5.348484848484842","0.22539682539682537","1.329723457745117",,,,"7.378563118091915","59.36343449296818",,"0","0",,"0.484126984126984","-10.355421686746988"
Bimetal Bearings Ltd,BIMETAL,"Industrial Machinery","189.892125","491","15.3186813186813","1.6554560851681586","0.9411670020120724","122.9227088903","134.63354989415285","88.09931381852688","75.38620232597913","4.68097793679189","5.445525215828736","2.711062735008906","1.769032001590141","17.69863013698627","2.9334623759980643","3.0680834317197956"
Lotus Eye Hospital and Institute Ltd,LOTUSEYE,"Hospitals & Diagnostic Centres","189.55854795","90.7","57.499999999999964","1.8365217391304343","0.7977156099983447","-3.3568161069",,,"5.1504461506536625","2.27064640175792","9.334415584415579","0","1.2268815235304888","58.36909871244629","2.238260869565217","6.4641180415828305"
Magnum Ventures Ltd,MAGNUM,"Paper Products","189.39446064","38.75","18.337500000000006","0.4878895184135978","1.6131100706293153","54.492384579",,,"41.77061810024205",,"23.289411017621852","0",,"20.028264556246477","0.7209631728045326","-29.717543859649133"
Bella Casa Fashion & Retail Ltd,BELLACASA,"Textiles","189.22275","163.05","3.648717948717949","0.7520047169811319","1.287018481407259","195.3566380133",,,"83.96984676223431","83.44580043072504","8.755306712606902","0","10.150753768844217","8.35486649440138","1.7121462264150942","3.5575485799701054"
United Polyfab Gujarat Ltd,UNITEDPOLY,"Textiles","189.08773875","89.9","1.9148694665153232","1.3317188276204668","3.4417379855167876","38.434052767",,,"37.323833205814836","220.23226274723282","8.0329508118661","0","128.79695155144256","3.5377663008392486","1.3866120218579234","22.484087390332018"
Intense Technologies Ltd,INTENTECH,"IT Services & Consulting","189.08751058","85.9","71.1666666666667","5.416666666666666","0.8406407322654462","136.6225870545",,,"192.85305966898952","0.9665809768637532","14.64837049742711",,"0.14395886889460144","71.00775193798454","5.416666666666666","1.5396479463537305"
North Eastern Carrying Corporation Ltd,NECCLTD,"Logistics","188.36550255","19.4","2.185372005044138","1.770545230335594","1.47934821967411","241.5674372243",,,"125.19067589177897","102.01131999191429","7.954284665167309",,"2.8603193854861515","4.860001681661495","1.770545230335594","3.685691946833464"
Aspinwall & Co Ltd,ASPINWALL,"Tea & Coffee","188.14710072","245.9","23.732484076433117","0.8261785620226494","1.3328118723970996","294.9013689139",,,"38.72545443009866","15.382115934494411","15.539892396880346","0","3.281778008838056","33.24019094190243","1.9271793521200948","4.94168364947484"
Kanchi Karpooram Ltd,KANCHI,"Commodity Chemicals","187.677810655","448","94.78947368421055","7.369127516778522","1.1940435404246135","181.2015745716",,,"28.837490398084135","0.5243243243243243","9.286377230071158","0","0.4540540540540541","143.17673378076066","13.985234899328857","2.1072125684360867"
Hindustan Organic Chemicals Ltd,HOCL,"Commodity Chemicals","187.412949","28.02","0.17291884621132853","0.9376722075877312","0.44092090859332245","38.0425930922",,,"3.500193963845139",,"0.782422873527462","0",,,"0.998486087140824","10.228553289421477"
Emkay Global Financial Services Ltd,EMKAY,"Investment Banking & Brokerage","187.38894915","75.9",,"1.2180591758362018","0.2882734631079002","-1557.0148412931",,,"164.3575671787256","15.670896905746472","1.708711831016743",,"8.555539711963497","2.704727510229169","1.2194918120858786","1.8385596655147405"
Shree Rama Newsprint Ltd,RAMANEWS,"Paper Products","186.61537048","12.55",,"0.12473994068434333","0.05772664035491017","285.5969299652",,,"193.5995035167563","185.46896151614774",,"0","34.828853219880116",,"0.24901509450666195","-0.15602356168804973"
Palred Technologies Ltd,PALREDTEC,"IT Services & Consulting","186.60779433","150.8","0.8984198645598177","1.3613421279036422","2.1062268502341186","139.2141054544",,,"37.43496582387683","87.55219206680583","5.264550264550254","0","4.3841336116910234",,"1.9868081445368513","4.835231830579176"
Praxis Home Retail Ltd,PRAXIS,"Home Furnishing","186.18396916","14.9","0.03400735294117558","0.49352486326774375","1.0426067613483585","-51.8179224786",,,"7.718981524899184","27393.42105263191","0.18002238116089636","0","11636.842105263297",,"0.9444269818318979","-4.230090250917386"
Avonmore Capital & Management Services Ltd,AVONMORE,"Investment Banking & Brokerage","186.0083973","80.65",,"1.6823853934060162","0.6705589698565994","295.0943866737",,,"52.624165320996816","6.219658059522972","41.101604278074866",,"4.78435235347921","128.66057499442837","1.7812951530277161","3.5656707127295353"
Goyal Aluminiums Ltd,GOYALALUM,"Iron & Steel","184.8389501","12.95","7.904761904761895","1.5686724850711988","2.046115753636645","72.9984206987",,,"130.73967629708062","15.104166666666666","8.616662341032951","0","9.1796875","9.365558912386689","1.6835094166283877","4.526532009585758"
V-Marc India Ltd,VMARCIND,"Electrical Components & Equipments","184.10842368","83.75","2.220232766338406","0.7535070140280561","1.54285537853526",,,,"73.96417850710425","82.40046162723601","12.868410128684099","0","18.47951529140219","8.460291734197725","1.37830205866278","7.267306573589294"
Surat Textile Mills Ltd,SURATEX,"Textiles","183.86935632","8.16","2105.333333333334","11.467181467181467","0.6622521221513861","59.6036220875",,,"3.6690245718540577","0.33652408016751423","44.92495910093181","0","0.13460963206700569","908.7336244541524","11.652509652509654","1.405651913875598"
BSL Ltd,BSL,"Textiles","183.76665964","175.75","2.1987247608926648","0.5477168626339898","1.4766419367434596","232.2248035618",,,"61.31206236381714","208.28667413213887","11.754012214174109","0","50.63829787234041","6.435775451950505","1.2156584974264533","11.409847936278053"
DC Infotech and Communication Ltd,DCI,"IT Services & Consulting","183.72","157.05","4.422382671480148","0.8351881293057764","4.125759486415224","35.6997948029",,,"39.94421906693712","79.28730512249443","12.046415576752885","0","16.83741648106904","8.922261484098952","1.3207472178060413","14.98605038517593"
Nippon India ETF Nifty SDL-2026 Maturity,SDL26BEES,"Debt","183.7082079","114.34",,,,,,,,,,,,,,
Lovable Lingerie Ltd,LOVABLE,"Apparel & Accessories","182.262","124.3","0.9599999999999853","1.632247377139702","0.5166339511051062","587.6759162595",,,"70.29482877726241","1.2525369672368802","0.23762376237623398","0","0.02899391127863149",,"4.156819436775263","1.8004619758351101"
Sadbhav Engineering Ltd,SADBHAV,"Construction & Engineering","181.865048","10.55","-0.07908510573926784","0.970593097285826","0.1877273287912857","59.7163220948",,,"40.85788356482227","580.0067805548754",,"0","281.1067372346637",,"0.9866026285416434","-19.479906918464188"
Bhatia Communications & Retail (India) Ltd,BHATIA,"Retail - Speciality","181.220096","14.43","5.982378854625555","0.460215053763441","4.551623976762609","50.2103016113",,,"5.452659975633811","32.97273907399394","16.47058823529413","0","3.548247511899611","23.4060171128899","1.9275985663082438","15.29458740017746"
Zodiac Energy Ltd,ZODIAC,"Renewable Energy Equipment & Services","181.0156528","123.7","2.380503144654089","1.1689410480349347","2.051851851851852","129.5560159544",,,"70.03519855595668","51.838347006988755","9.562910560889343","0","25.463384989364933","6.918918918918929","1.968613537117904","4.447655748233783"
Tyche Industries Ltd,TYCHE,"Pharmaceuticals","180.86125","176.25",,"6.997661730319564","0.676278403102736","153.9135194686",,,"76.33555666375763","0","15.873939797106265","0","0","88.40399002493763","7.87373343725643","0.962269809849439"
Rajshree Polypack Ltd,RPPL,"Plastic Products","180.66522","156.35","3.0442225392296702","0.7483792544570501","1.4083797180914401","136.05603966",,,"39.78843053206968","43.37307758769656","11.105906843611754","0","20.157249006393638","13.937966234786007","1.6144651539708263","9.58138658628485"
UMA Exports Ltd,UMAEXPORTS,"Agro Products","179.8682956","52.65","8.329388560157822","0.8365912314238145","6.614747380778346","37.4395502325",,,"11.474236193894907","34.92939802526808","16.42679321611956","0","0.6157766217220512","17.201792620787135","1.5006474687056792","20.651130627204203"
TIL Ltd,TIL,"Heavy Machinery","179.491592175","178.95","-1.6136865342163356","0.13262946979038223","0.0903636542468056","468.8701425811",,,"954.6848406886996",,,"0",,,"0.5546907110563091","-66.48684210526396"
Paul Merchants Ltd,PML,"Consumer Finance","179.18554","1774",,"3.2073591627699845","11.842862088473458","33.5061437984",,,"0.12777688259057354","28.19293623765769","9.186707544408389",,"0.0556876352031515","24.154774972557867","3.240035626809174","18.331987086486556"
Apollo Finvest (India) Ltd,APOLLOFI,"Diversified Financials","178.31443032","483.4",,"0.2116491703352523","0.5509132147546855",,,,"0","110.36046789209836","13.48940914158305",,"86.48842205777034","15.315589353612157","0.2116491703352523","-3.755085435313263"
Sprayking Agro Equipment Ltd,SPRAYKING,"Agricultural & Farm Machinery","178.12272983","176.95","22.090909090909083","4.289575289575289","1.797303579730358","329.0525433683",,,"166.73305742369377","0","20.769230769230766","0","0","65.38461538461536","4.366795366795366","2.237268518518518"
Alphageo (India) Ltd,ALPHAGEO,"Oil & Gas - Equipment & Services","178.02253299","276.85","39.826086956521735","6.112959484840354","0.29081220733085744","191.6597506728",,,"345.64547473625765","0","5.908343277324475","0","0","33.88063591347405","6.131741346927823","0.5041993281075028"
Basant Agro Tech (India) Ltd,BASANTGL,"Commodity Chemicals","177.7205275","19.74","2.8728813559322046","0.45320271288620956","1.6769995123140697","149.1334666215",,,"35.488967447609","48.14718162839249","8.137301968314933","0","12.728340292275577","8.296490120003615","1.3646320020095455","7.672430623344027"
Manaksia Aluminium Co Ltd,MANAKALUCO,"Metals - Aluminium","177.26960525","26.2","1.6577856719952642","0.5643325617283952","1.3528183716075157","104.3484048416",,,"32.10648148148148","108.89156419296589","7.523645743766126","0","27.749591538395396","3.4666041349122656","1.2728105709876545","8.99913801360023"
