Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","Dividend Yield","Dividend Yield vs Sector","Dividend Yield vs Sub-sector","Enterprise Value","EV / Revenue Ratio","EV / Invested Capital","EV / Free Cash Flow","EV / EBIT Ratio","EV/EBITDA Ratio","Sector Dividend Yield","Sector PB","Sector PE","Price / Free Cash Flow","PB Premium vs Sub-sector","PB Premium vs Sector","PB Ratio","PE Premium vs Sub-sector","PE Premium vs Sector","Forward PE Ratio","Price / Sales","Price / CFO","PS Ratio","PS Premium vs Sub-sector","Forward PS Ratio","PS Premium vs Sector","TTM PE Ratio"
Sun Pharma Advanced Research Co Ltd,SPARC,"Pharmaceuticals","7167.05927098","227.35","-32.20137157289841",,,,"6780.249270980001","27.157931871264925","12.83068895424268",,,,"0.7958595982422415","4.912280247058051","38.89425892014974",,"221.8497851353699","184.53470942137452","13.977142326930204","-193.1371306218752","-182.79209442968977",,"28.70727898333734",,"28.70727898333734","622.1584720192128","0.1494765544446898","564.0895870586423","-32.19847823792623"
JM Financial Ltd,JMFINANCIL,"Investment Banking & Brokerage","7157.960410455","74.1","11.984062030931375","3.5987205731643024","2.5709938428495733","-2.0070190177152223","23839.350410455","7.130975543573721","0.876146819248816",,"25.02529934648492","23.97167405121772","1.027726730314729","2.485912822204302","16.437916381714356",,"-79.70597804245708","-74.45033195399218","0.6351424739863439","6.904330633981258","-27.095005518688957","8.666666666666666","2.1411338710990195",,"2.1411338710990195","-30.500415014997262","1.838061333141802","11.05541163818136","11.984062030931375"
Balaji Amines Ltd,BALAMINES,"Specialty Chemicals","7152.682755","2214.1","21.971747726853845","0.4529908722339245","-2.829413798281138","-0.03221655841003024","7045.202755","2.9718443275051145","4.012691447432123","26.894192834783933","12.172084925708363","11.28369837596297","3.2824046705150622","2.903924990739655","20.86185049719418","27.304484482363716","-35.86840322882231","45.0457346200607","4.212019335633863","-34.798667294456834","5.320224252440797","17.47513812154696","3.017182104064286","18.71548159244335","3.017182104064286","-27.15845115130729","3.324484642476482","96.14604988425947","21.973772710515814"
Tega Industries Ltd,TEGA,"Industrial Machinery","7136.9691798","1068.15","38.783660361917164","0.18577395342446396","-0.3635908487859451","-0.3965066908353417","7167.529179800001","5.785070808655577","7.304860558295965",,"28.195307736910422","24.262987643613958","0.5493648022104091","5.613936989607899","43.5011349669085",,"2.2597569216767712","72.72323810304701","9.696573753515482","-5.0986693374687615","-10.844486261289369","32.61526717557252","5.760405158962687","520.5666797811816","5.760405158962687","26.62090805078251","4.713507761722027","100.01907270258833","38.779445662899356"
Schneider Electric Infrastructure Ltd,SCHNEIDER,"Heavy Electrical Equipments","7120.5181623","286.8","57.59539078136372",,,,"7444.8281623","4.125267033285495","13.734578290379115","78.50709862174418","42.13974167827021","38.13753476922288","0.5493648022104091","5.613936989607899","43.5011349669085","75.08718931034483","525.6331380366391","598.3232179226229","39.20342543797831","-39.26504899707777","32.39974273125696","55.15384615384615","3.9455630398018493","59.16017083998006","3.9455630398018493","-15.839671051562403","3.454835872739181","37.002144594441276","57.60004984873006"
Indigo Paints Ltd,INDIGOPNTS,"Paints","7086.133131210001","1501.7","53.71131002205724","0.2350491924381317","-3.0473554780769305","-0.43775745599403537","6917.513131210001","6.385003813189959","8.778681368050359",,"43.990544554594656","36.10393074744263","3.2824046705150622","2.903924990739655","20.86185049719418",,"-46.145883485780075","214.40499890033547","9.13008533520158","-31.362854487645404","157.46186815633234","48.44193548387097","6.5406434661343935","61.02948179493585","6.5406434661343935","-17.16095926627116","5.570017387326578","325.2051534626952","53.71538152827475"
Home First Finance Company India Ltd,HOMEFIRST,"Home Financing","7061.42319363","810.35","30.931811264750973","0.3240757393020096","-0.7036509910127194","-0.40881629911180783","11576.48319363","14.550632470625942","1.7458626010442162",,"39.213072263498404","38.04424461411811","1.027726730314729","2.485912822204302","16.437916381714356",,"186.7827823432132","56.30402426645139","3.8855817808610387","143.9500277241177","88.17355281816447","25.643987341772153","8.875594763235295",,"8.875594763235295","352.41872645398223","11.581454435081595","360.3555355737018","30.934521372190847"
EPL Ltd,EPL,"Packaging","7010.16332595","219.1","30.922643696294713","1.9525845374144752","-1.329820133100587","0.42019337693082415","7643.863325950001","2.045892437757615","2.6520012927002745","35.602530628551484","22.790290178741827","12.410883789495058","3.2824046705150622","2.903924990739655","20.86185049719418","32.65097031183047","7.821401392517757","21.13761747158624","3.5177455469439995","36.737392943741185","48.22579473692261","24.344444444444445","1.8762816032198493","11.648659564556333","1.8762816032198493","2.926383542289827","1.652975254612677","21.976470842224472","30.92264369629459"
Prince Pipes and Fittings Ltd,PRINCEPIPE,"Building Products - Pipes","6969.770420160001","633.95","57.40216125975945",,,,"7053.020420160001","2.5935752550764506","4.976729057408976",,"40.10816275325559","27.246466893919482","0.5493648022104091","5.613936989607899","43.5011349669085",,"7.9562141437248775","-1.8776980460690835","5.508524204446482","43.13732024424878","31.955548524022465","31.383663366336638","2.5629621096263175",,"2.5629621096263175","15.334810126569662","2.36495583331815","-11.006033361785235","57.40688921966905"
Keystone Realtors Ltd,RUSTOMJEE,"Real Estate","6953.35544838","601.8","84.84875470872488",,,,"8301.93544838","11.370333700906675","3.286983983996516",,"57.78073112736639","55.973135439455255","1.1853664126862586","2.9444479811062116","53.76915078309117",,"145.1865346255949","145.1865346255949","7.2193899687276115","57.801924473405194","57.801924473405194",,"9.523318060070672",,"9.523318060070672","10.607875844893405",,"10.607875844893405","84.53927596814597"
ESAB India Ltd,ESABINDIA,"Industrial Machinery","6919.932141","4528.9","51.0018583505307","1.7350684017350686","1.1857035995246594","1.152787757475263","6867.492141000001","6.251130658110323","25.985667250643264","71.92597550272308","37.57039302478256","35.27760898443522","0.5493648022104091","5.613936989607899","43.5011349669085","72.47520047130288","180.39106778323287","373.59835990794187","26.5875135090483","24.798540894813957","17.242592381389663",,"6.298864137083561","53.54326942896936","6.298864137083561","38.45690966460636",,"118.71603281563621","51.00185835053062"
KNR Constructions Ltd,KNRCON,"Construction & Engineering","6895.872392","243.85","15.056489938864635","0.10195758564437195","-0.4474072165660371","-0.23370988043352459","8316.232392","1.9986715290996135","2.0673311619836476",,"9.958009402129012","8.186637913824164","0.5493648022104091","5.613936989607899","43.5011349669085",,"-26.06224526395788","-52.0016906529778","2.6945948428189053","-51.99132029273317","-65.38828251189727","14.689759036144578","1.6573110476629944",,"1.6573110476629944","-20.493084451519877","1.6454004621004454","-42.453037627478004","15.055503770495381"
Laxmi Organic Industries Ltd,LXCHEM,"Specialty Chemicals","6855.86906751","255.35","55.04069578925816","0.19339357664856194","-3.0890110938665005","-0.2918138539953928","7111.33906751","2.5319060015558854","3.9113909870744896",,"37.8726051419822","27.33238168771619","3.2824046705150622","2.903924990739655","20.86185049719418",,"-26.092318603918148","67.15619884546385","4.854090631843896","63.333693937959815","163.83419724276558","34.50675675675675","2.4409490073699835","34.441219067165676","2.4409490073699835","-41.07001161182803","2.30354634164994","58.6853193645766","55.03627733410948"
Chemplast Sanmar Ltd,CHEMPLASTS,"Building Products - Pipes","6818.47537875","431.55","44.75533560059063",,,,"6645.84537875","1.3236178226020072","2.309413486631778",,"20.41546210410712","14.21479986043675","0.5493648022104091","5.613936989607899","43.5011349669085",,"-28.09709407688054","-34.64685009275574","3.668884656516686","11.601352003299366","2.88314462286145","16.53448275862069","1.357999625321402","19.183736259601048","1.357999625321402","-38.88921402695545","1.345006636303962","-52.84605539167273","44.75533560059109"
Just Dial Ltd,JUSTDIAL,"Online Services","6803.97312814","802.95","41.81399415031957",,,,"3371.42312814","3.416971356319742","0.951967970944761","138.28642855373255","17.24513109023018","14.809027181498728","0.4368719987649118","8.32800735283555","-63.38947359875708","279.0801119007383","-60.97249236705148","-76.56477156148844","1.951687547513051","101.09197200058094","165.96362420517","22.138130686517783","6.895895414008737","174.63996735472278","6.895895414008737","-32.865666037580716","6.4867763415072535","106.43616922894499","23.105043222425973"
Garden Reach Shipbuilders & Engineers Ltd,GRSE,"Shipbuilding","6796.37016","606.5","29.792960547080472","1.045002528231923","0.495637726021514","-0.1789262892887522","4053.1501600000006","1.4669487871790605","3.1937452505338477",,"13.003786326157398","11.552044006156299","0.5493648022104091","5.613936989607899","43.5011349669085",,"1.9891563920413333","-3.7575154526653454","5.402992439720487","-2.303168351310754","-31.512222451795562","17.656477438136825","2.4597970886506597",,"2.4597970886506597","-32.0791748459012","1.6092975226712067","-14.588241776203438","29.790348733233905"
Tamilnad Mercantile Bank Ltd,TMB,"Private Banks","6749.73072675","433.3","6.5578480915900785","2.111365027277457","1.0836382969627278","1.4735271744468839","2897.72072675","0.6152077379170515","0.5430816437861948","2.3791396559439066","2.079246237729974","2.079246237729974","1.027726730314729","2.485912822204302","16.437916381714356","5.541787340205424","-62.16624266499921","-49.11273032682524","1.2650131616751323","-71.14965931112391","-60.10535679032247",,"1.4330182110442344","5.094097951524894","1.4330182110442344","-62.80102124588138",,"-25.672827159172122","6.557848091590073"
National Highways Infra Trust,NHIT,"Roads","6746.8437324","118.75","26.26355145159407",,,,"9477.193732400001","13.521849292888941","0.9171835803010376",,"24.703995340301855","16.946559138116015","0.5493648022104091","5.613936989607899","43.5011349669085",,"-14.536521379107493","-83.74039700782068","0.9128038667413485","-10.382241872891669","-39.62559489178187",,"9.626246621960963","10.816929973546245","9.626246621960963","163.67153583667474",,"234.25303772864828","26.264573857053875"
Kirloskar Ferrous Industries Ltd,KIRLFER,"Iron & Steel","6737.03331513","493.55","17.051463718375114","1.1344313539070756","-2.1479733166079864","0.03393076813318019","8560.05331513","1.3236963860112763","2.1509184855040053","27.049400603962585","12.014784430185562","9.67193947745865","3.2824046705150622","2.903924990739655","20.86185049719418","21.288735749004612","10.73998351431157","-22.885477798538027","2.239347881697734","-29.14746401281596","-18.26485516868","11.558548009367682","1.0417910173424796","8.445255055131435","1.0417910173424796","13.598583509345648","1.1578385037732026","-32.273496988673124","16.121161318808337"
Sterling and Wilson Renewable Energy Ltd,SWSOLAR,"Renewable Energy Equipment & Services","6717.040921530001","362.2","-5.743269566525585",,,,"8636.250921530002","4.062454863905131",,,,,"0.5493648022104091","5.613936989607899","43.5011349669085",,"-69.59438813179867","-597.9166963598997","-27.952729594382056","-137.07347362452555","-113.2025740728248","82.31818181818181","3.159666828888879",,"3.159666828888879","31.604260793537016","1.0807223784915454","9.713398923017518","-7.372370977741439"
BEML Ltd,BEML,"Rail","6708.512505","1605.4","42.48852052061562","0.7022107105694365","0.15284590835902745","0.4291466695640279","7506.012505000001","1.9135592001611204","2.3543621198006357","586.8657157935888","23.169565702555875","19.343398889289766","0.5493648022104091","5.613936989607899","43.5011349669085","524.5123146989836","-52.07289402101232","-49.28640122677704","2.847029480291302","-5.260467906195706","-2.327788567041249","29.136116152450093","1.7102470605780948","130.4904202489788","1.7102470605780948","-30.257204599725615","1.903457012639424","-40.61493563227784","42.488520520615495"
Gujarat State Fertilizers and Chemicals Ltd,GSFC,"Fertilizers & Agro Chemicals","6686.4529534","167.45","5.281892183866273","5.959475566150179","2.6770708956351164","4.1258734686926","6357.3729534","0.5518294240894958","0.5397085688162339","44.68212646471746","4.081230109198756","3.654229652532287","3.2824046705150622","2.903924990739655","20.86185049719418","46.99503059741355","-75.42760406691448","-80.44333252906081","0.5679109540444564","-60.80186552057324","-74.68157398320604",,"0.5803940573445342","28.200982511176722","0.5803940573445342","-30.839050201376057",,"-62.268766750578884","5.2818921838662805"
Mastek Ltd,MASTEK,"IT Services & Consulting","6644.011465959999","2217.1","22.675033159141325","0.8584307867650416","-1.6678536652332177","-1.8559568157694535","6215.291465959999","2.3659274708641034","4.363047086379368","26.26475433553076","13.74790742100024","11.964908685866089","2.5262844519982592","7.377084724764392","27.498384744157313","28.076451428160915","-28.030345350910142","-26.28072964418398","5.438333032626668","-15.53379585682793","-17.540490577508645","20.49075785582255","2.5291250346250473","24.293434736041533","2.5291250346250473","-36.783452508925976","2.2059315332814053","-31.970286182948925","23.235683940546938"
BHARAT Bond ETF-April 2030-Growth,EBBETF0430,"Debt","6636.666277530001","1287.28",,"0","0","0","6636.666277530001",,,,,,"0",,,,,,,,,,,,,,,,
Caplin Point Laboratories Ltd,CAPLIPOINT,"Pharmaceuticals","6595.22550883","858.3","17.52837269130389","0.22982952106347315","-0.5660300771787683","-0.7317279129348639","6108.34550883","4.0112855409018975","4.0398843320017725","24.874152008918028","13.510153072855156","12.28746682658111","0.7958595982422415","4.912280247058051","38.89425892014974","26.856804613063485","0.5824137273101551","-11.079052450622429","4.368046141964925","-49.302086923748476","-54.93326475948598","16.255681818181817","4.331014459531517","19.584930983904975","4.331014459531517","8.950722435372793","3.8418138596031177","0.1899764044069084","17.528838561674412"
