Name,Ticker,"Sub-Sector","Market Cap","Promoter Holding","Promoter Holding Change – 6M ","Domestic Institutional Holding","DII Holding Change – 6M","Foreign Institutional Holding","FII Holding Change – 6M","Retail Investor Holding","Pledged Promoter Holdings"
Tatva Chintan Pharma Chem Ltd,TATVA,"Specialty Chemicals","3656.79192876","79.17080493616486","0","11.707452025173671","0.550009740554751","3.538334338970042","-0.05416632716840564","5.089496253157334","0"
Lloyds Steels Industries Ltd,LSIL,"Industrial Machinery","3652.0033230699996","59.78468887330064",,"0.04637872148966648",,"0.029860270200501617",,"26.61886954001457","0.913289687178105"
Nirlon Ltd,NIRLON,"Real Estate","3629.9546512","70.3378713074541","-0.011096557359650205","0.01808516918477144","-0.3342882290826565","14.093672032813851","0.7118774442941707","5.268789689611536","0"
Nocil Ltd,NOCIL,"Commodity Chemicals","3565.384858475","33.83954505580212","-0.0040668910121297586","5.498670195010761","0.3773713909993299","5.390762778278132","0.9265768080842518","28.952159995098498","3.5293184337246264"
Indiabulls Real Estate Ltd,IBREALEST,"Real Estate","3554.8649246699997","0","0","1.3948113505652706","-2.964158963412218","21.41894477376523","-1.019998957138963","40.387991935338846","0"
Dhanuka Agritech Ltd,DHANUKA,"Fertilizers & Agro Chemicals","3540.7520999400003","70.18440607864387","0.1846439575336376","16.627939193200696","-0.016459604832483876","4.056967956961296","0.06953380196679682","6.508797910164489","0"
Dilip Buildcon Ltd,DBL,"Construction & Engineering","3532.55369936","70.15107091872281","0","9.0372442094182","-0.06794584666709724","2.5575486384359367","-2.999320774067657","10.109343727873119","17.53351713895289"
Steel Strips Wheels Ltd,SSWL,"Auto Parts","3523.894698","66.42138271495574","3.82345487244789","1.3017173243830875","0.6749024614833449","5.967758578979677","0.34031309834290013","15.357845587556799","9.220468939620378"
Mold-Tek Packaging Ltd,MOLDTKPAC,"Plastic Products","3516.79210476","33.307408231910195","-0.703161431313994","18.62848795961763","-1.4224838830451887","18.002456160632388","3.4926636412308145","22.1838843502875","0.07752805394182001"
Shanthi Gears Ltd,SHANTIGEAR,"Auto Parts","3513.202488135","70.47199097167048","0","0.6815892407531465","-0.19837751136000537","3.7308977063710675","0.08742391223884294","13.009282449091716","0"
Force Motors Ltd,FORCEMOT,"Four Wheelers","3505.93979296","61.62860908503489","0","1.4800631620713067","-0.7090857786525497","4.111370888040932","1.398955181674438","25.85271907920471","0"
PG Electroplast Ltd,PGEL,"Electronic Equipments","3499.0321337650003","61.32619214402635","-3.914419424859261","7.1706611424709825","5.611006494571589","1.9707582465113844","-0.7062425635712486","11.656077222775197","0"
National Fertilizers Ltd,NFL,"Fertilizers & Agro Chemicals","3497.823992","74.71375258266568","0","11.909104029040005","-0.8511620161018101","0.38687577765348","0.1912750337153042","9.477050355254125","0"
Ethos Ltd,ETHOSLTD,"Precious Metals, Jewellery & Watches","3488.7256486949996","64.67627437697845","-0.4834634182630424","9.755378260176684","2.3064954638981083","7.340729350724283","-0.26551621631425704","4.45759396036692","0"
Patel Engineering Ltd,PATELENG,"Construction & Engineering","3487.43634818","39.4145451993476","0.2976987342355599","9.251202327153965","-4.706969495023854","2.3821920367057805","-0.5344745871425531","23.601473363258656","34.9479172922452"
Globus Spirits Ltd,GLOBUSSPR,"Alcoholic Beverages","3482.2523541","51.00804787765223","0","5.483365494036698","3.7982693943553794","4.753657367913042","0.006648670930681","25.058653255631953","0"
Hawkins Cookers Ltd,HAWKINCOOK,"Housewares","3476.9498751","56.033295415970485","0","17.77140463499574","0.07876599313705057","0.3530948038083783","0.017549781904245887","18.11485462331795","0"
Bannari Amman Sugars Ltd,BANARISUG,"Sugar","3474.123885","58.695790170418746","0","0.0009091126581975645","0","0.2625102673907669","0.00469708206735403","7.4903307096661","0"
Prime Focus Ltd,PFOCUS,"Animation","3459.6482382","69.95722633521927","0","0.0007948943969606603","0","11.208142199790421","-0.0004420160359401848","3.377163429793919","69.95722633521927"
Datamatics Global Services Ltd,DATAMATICS,"IT Services & Consulting","3455.61013494","70.91356430353068","-3.3881127450169544","0","0","2.69329237748679","0.4409362568403439","12.831632016489007","0"
DB Corp Ltd,DBCORP,"Publishing","3455.0320576199997","71.9795032592024","-0.34503602552076984","4.1332124982705425","0.047042633460241845","12.484198327547796","-0.48702516023213605","5.094276476125568","0"
Choice International Ltd,CHOICEIN,"Investment Banking & Brokerage","3454.06152","55.31996141168904","3.8688801350590936","0.000803923144947343","0","15.123349947744996","1.0353143339496746","2.5886003698046465","3.8688801350590882"
Dish TV India Ltd,DISHTV,"Cable & D2H","3424.7364464400002","4.039903293108016","0","2.7888568838423557","-24.329508310227215","15.923685760020549","-0.2752376408350603","12.054356886619264","0.4719398211445163"
Black Box Ltd,BBOX,"Software Services","3421.05642875","71.13648040991846","0","0.010762063054730897","0.0005955762620216323","5.544981165198502","-0.03700374873566581","6.667532237500804","6.348947178996456"
Astra Micro Wave Products Ltd,ASTRAMICRO,"Communication & Networking","3410.42468736","6.536233058193012","-1.7291260865181357","9.858838497333108","9.78654916682426","3.0264371561272605","0.7040042970467728","22.397312347374807","0"
IFB Industries Ltd,IFBIND,"Auto Parts","3385.54799978","74.96076388844328","0","4.183757088932258","-0.04644511154773667","1.8393389576531347","1.1967088064512086","6.4585606146836145","0"
Wockhardt Ltd,WOCKPHARMA,"Pharmaceuticals","3375.415372525","59.30812033949483","-4.523601399687273","0.22273213631613994","0.0633480212652556","2.781709798926593","-0.19303714584445686","26.14750398614883","38.82549177840039"
Tasty Bite Eatables Ltd,TASTYBITE,"Packaged Foods & Meats","3374.07189","77.01616489976792","2.783507066564482","0.6443317726401592","-0.3340392328158034","3.749706864624019","0.1916398342265131","12.785271261412062","0"
Sudarshan Chemical Industries Ltd,SUDARSCHEM,"Diversified Chemicals","3365.1366225","35.82265942963212","0","14.188944382450552","0.005509391171829137","3.117961496376066","-1.0354390792643073","21.321969311217764","0"
Advanced Enzyme Technologies Ltd,ADVENZYMES,"Specialty Chemicals","3353.044888875","49.87308949347446","-0.0015180024068328635","5.732902328948395","0.12662378332133528","21.85855595049635","0.18181993929283635","11.948894725934464","0.0017885236251674785"
Automotive Axles Ltd,AUTOAXLES,"Auto Parts","3350.551537125","71.03787559203877","0.00095950396953981","13.574572483080471","0.320480943093143","0.7334845379243944","-0.0025079448582994157","11.614477922309955","0"
Electrosteel Castings Ltd,ELECTCAST,"Building Products - Pipes","3323.8433307299997","44.07880494199541","0","1.6866465694003538","-0.29074987291526533","14.926200609191731","-0.20309676143843447","18.92795708881459","5.4952878678515935"
Gokaldas Exports Ltd,GOKEX,"Apparel & Accessories","3322.5474562599998","11.057359503708797","-9.916177520313491","32.30987350014827","8.084163748187848","16.200039530688343","1.5497673542937278","17.069797126040463","0"
Sandur Manganese and Iron Ores Ltd,SANDUMA,"Mining - Diversified","3318.20547201","74.30356778980592","-0.06383438119993912","0.7606692823247786","-0.06300493045518374","0.3087149019676238","0.005746908731498412","14.372670664397083","0"
HMT Ltd,HMT,"Industrial Machinery","3311.25201","93.68528013366159","0","0.0018146459350884623","0","0","-0.000006644012576982928","0.44033691654897633","0"
Welspun Enterprises Ltd,WELENT,"Construction & Engineering","3305.3217828","54.58532436698788",,"5.133426985799981",,"3.1961472370255635",,"9.802410792393971","0"
Ikio Lighting Ltd,IKIO,"Electrical Components & Equipments","3302.9771607400003","72.46267344288194",,"6.933129397985145",,"5.214636963502699",,"12.84260477916731","0"
PTC India Ltd,PTC,"Power Trading & Consultancy","3284.212321495","16.21576036708779","0","8.32359405193883","0.02830967714586663","28.27563925137091","-1.564086098782333","22.695996103433863","0"
Kirloskar Industries Ltd,KIRLOSIND,"Investment Banking & Brokerage","3262.0656393","71.81298879996763","-0.5622903497247194","2.153572982324791","-1.7092000776167109","0.6396361760033995","0.017150970350805594","12.65044162729287","0"
Tilaknagar Industries Ltd,TI,"Alcoholic Beverages","3230.0389946299997","41.47432366005512","-0.47383235814658775","0.008092305916304943","-0.0003489030595033027","10.727446265222355","0.35109851847382423","9.573945497515643","32.16044438690478"
Navneet Education Ltd,NAVNETEDUL,"Publishing","3219.01356563","65.51224360182817","2.1992340031523128","11.54496617374666","-0.49820473237308605","3.473589420393482","0.3705293029549672","14.112248836499965","0"
Tarsons Products Ltd,TARSONS,"Health Care Equipment & Supplies","3213.12730959","47.30636031486583","0","7.383934614787304","-1.1345314663131578","8.639791982454103","-0.9547613372939914","11.34865637385932","0"
Pricol Ltd,PRICOLLTD,"Auto Parts","3210.35865732","38.508579046181396","1.982133498227924","5.570915283630662","1.2176031837088184","2.8955584382463035","-9.613613380432852","23.601089970193836","0"
Tata Steel Long Products Ltd,TATASTLLP,"Iron & Steel","3205.708","74.91468070953437","0","4.688727272727273","-0.027332594235033092","0.7085521064301552","0.4484146341463415","14.285407982261642","0"
West Coast Paper Mills Ltd,WSTCSTPAPR,"Paper Products","3199.07885898","56.530132186288384","0.012563417399725552","7.564164421915953","0.09797285369199304","7.041772742101959","3.3678467477463827","17.588810098116987","0"
Greaves Cotton Ltd,GREAVESCOT,"Industrial Machinery","3189.99957375","55.87132427590971","0.32917856877494955","3.67828971563354","-1.4714987350707625","4.934114021368684","0.7868617594089882","27.005990246490075","0"
Goodyear India Ltd,GOODYEAR,"Tires & Rubber","3188.71392768","73.99999921964778","0","7.352595692100239","0.12122338245665087","1.0289204169491288","-0.0375522830569881","13.284577504517697","0"
Va Tech Wabag Ltd,WABAG,"Water Management","3180.10753578","19.12700777682379","0","3.545174186612769","0.09114907522424476","16.673181602802284","0.7284497221984072","33.631329888901874","0"
Saksoft Ltd,SAKSOFT,"IT Services & Consulting","3177.568564","66.8592582079667","-1.293250311533484","0.3678966789667897","0.08391333932271544","4.755335414892611","0.9289836541959051","16.43160658529662","0"
Kaveri Seed Company Ltd,KSCL,"Seeds","3177.11482767","59.89994175619685","2.464774444429665","6.801437056001871","0.36082819816071954","16.546470609893678","1.5203808175249431","11.9147336901302","0"
Jai Corp Ltd,JAICORPLTD,"Textiles","3169.2615216","73.79256395412011","0.7845332747247653","1.6073507892236796","0.00005603829118827619","0.924019866470839","0.19303342050836703","19.475007510531977","0"
Magellanic Cloud Ltd,MCLOUD,"IT Services & Consulting","3160.99320408","58.649312361534314","-1.9276189318356458","0","0","0","0","3.51554448433278","0"
Uflex Ltd,UFLEX,"Packaging","3156.72511049","44.57871009606421","0","0.6584644996780706","0.4365164289791793","7.250436585670042","-1.4289499595673734","11.753074850169957","1.8833568942204015"
Wonderla Holidays Ltd,WONDERLA,"Theme Parks & Gaming","3148.30520235","69.72358825191077","-0.017445946842542526","3.6042644059826148","2.813510185716252","5.422816009787228","-3.0485675945717254","11.103661780918316","0"
Maithan Alloys Ltd,MAITHANALL,"Iron & Steel","3143.1740535","74.98524125304218","0","0.5594755346245734","-0.029369786218871874","1.827549546485845","0.2881158852757755","13.148877335627956","0"
Bombay Super Hybrid Seeds Ltd,BSHSL,"Seeds","3140.248104","73.80839106940832","0.5410927365374789","0","0","0.00547183994096283","0.005281249904704982","7.4560566082902096","0"
IFCI Ltd,IFCI,"Specialized Finance","3136.91346738","70.31518638358418","3.9700784833827782","2.009042235157252","-0.2760893609109796","1.5140974494163957","-0.47291751072318977","12.924254149688593","0"
Time Technoplast Ltd,TIMETECHNO,"Plastic Products","3131.00175375","51.68847396657259","0.355127809707632","6.201773405985272","-2.7356678793747866","6.880324833321725","-1.9992120160913212","19.324835753774927","0"
Thyrocare Technologies Ltd,THYROCARE,"Hospitals & Diagnostic Centres","3120.7338738400003","71.14313510004139","0","8.446150327140298","-0.6980572451074707","9.995247878411888","-0.4251989744274347","7.869865135004709","71.14313510004139"
Orchid Pharma Ltd,ORCHPHARMA,"Pharmaceuticals","3104.51641705","72.39866910112077","-17.565063614160337","13.467589777067241","9.527862118577026","8.622857205386412","7.758420361372731","2.5174734451643026","0"
Hindustan Construction Company Ltd,HCC,"Construction & Engineering","3079.01247654","18.585342416119495","0","11.766496607448659","-1.3496937073700792","5.641996660572583","-6.485453882908481","35.68076287675698","15.856894076592004"
Somany Ceramics Ltd,SOMANYCERA,"Building Products - Ceramics","3060.69142848","54.78498622034341","0","22.021639579483153","1.2206890355671831","1.3787331832061471","-0.8948277505256836","12.651687348708185","0"
HMA Agro Industries Ltd,HMAAGRO,"nan","3053.443672575","83.61497140692019",,"0.19969256530800572",,"8.050134495938122",,"6.345834334209112","0"
Aarti Pharmalabs Ltd,AARTIPHARM,"Labs & Life Sciences Services","3048.20577908","45.98394315238954","1.820669404306102","10.659867088043864","-4.368458996891931","7.43046852510595","-4.462910911843319","19.018382670016756","0"
Indoco Remedies Ltd,INDOCO,"Pharmaceuticals","3038.657956125","58.72974444862421","0.04180342007364146","17.93281317255913","-0.13288174527379581","1.5745940425297331","0.3419748084529899","11.017505032943172","0"
Fineotex Chemical Ltd,FCL,"Specialty Chemicals","3038.3829027","65.03481223479307","0.036117896760970325","3.6495581607394487","0","0.7512125229416365","0.03235170307621538","18.589497710215642","0"
Shree Global Tradefin Ltd,SHRGLTR,"Commodities Trading","3021.300724875","60.90685606366224","0","0.3458775193731285","0","0.18144907605074007","0.18144907605074007","4.699010303943636","0"
Dalmia Bharat Sugar and Industries Ltd,DALMIASUG,"Sugar","3017.41721584","74.91307653094073","0","0.06907027603141085","0.025031102627607257","1.026292504643881","-0.14942431614465468","12.07415759436426","0"
Orient Cement Ltd,ORIENTCEM,"Cement","3015.6681472","37.9020271319063","0","10.639746147728916","-0.37260683376030634","5.873043308311136","-0.15112064914143097","19.569892940241353","0"
Landmark Cars Ltd,LANDMARK,"Retail - Speciality","3012.48855404","55.17953351675743",,"7.525728997732882",,"6.971868034182478",,"5.483252813784598","0"
ITD Cementation India Ltd,ITDCEM,"Construction & Engineering","3007.14165792","46.63502340192409","0","4.571571947830642","-1.0684677886848908","13.45590435685969","0.15858887683058676","20.063390029398168","0"
KPI Global Infrastructure Ltd,KPIGREEN,"Renewable Energy","2998.39932","54.811540377483816","0.11042231693142668","0","0","2.5471633364698065","0.12445895832180165","17.683337023302155","26.87241379310345"
Ramky Infrastructure Ltd,RAMKY,"Construction & Engineering","2997.64830612","69.82780563038493","0","0.12719336662061945","0","0.07301389144055191","-0.05033686696732849","8.160462810149532","17.93723588661956"
Raj Rayon Industries Ltd,RAJRILTD,"Textiles","2994.504235575","94.13399121653704","-0.006717168825815634","0.8654259113119539","0","0","0","0.3608264993128403","0"
