Name,Ticker,"Sub-Sector","Market Cap","Retail Investor Holding","Pledged Promoter Holdings","No. of Shareholders","MF Holding Change – 3M","Mutual Fund Holding","Insider Trades - 6M Cumulative","Insider Trades - 3M Cumulative","Insider Trades - 1M Cumulative","Insurance Firms Holding","FII Holding Change – 6M","FII Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","DII Holding Change – 3M","Domestic Institutional Holding","Promoter Holding Change – 6M "," MF Holding Change – 6M","Bulk Deals - 6M Cumulative","Bulk Deals - 3M Cumulative","Bulk Deals - 1M Cumulative"
Future Supply Chain Solutions Ltd,FSC,"Logistics","46.95544986","21.85637786582586","21.95053605221705","49177","0","0",,,,"0.0554444054473382","-0.003739438138139904","0","0","0","0","0.0554444054473382","-1.1386942337772759","0",,,
CIL Nova Petrochemicals Ltd,CNOVAPETRO,"Textiles","46.883","6.039918819188192","15.06439114391144","6632","0","0",,,,"0","0.007380073800737463","0","11.185254612546125","0","0","0.001107011070110701","0.0003690036900394489","0","-0.8926420664206642","-0.8926420664206642","0"
We Win Ltd,WEWIN,"Outsourced services","46.63899","10.029347505166815","0","1154","0","0","0.7036708985336089","0.7036708985336089","0","0","-0.0004920775514221041","0","0","0","0","0","0.9398681232162147","0","-0.44875504379490205","-0.44875504379490205","0"
MediCaps Ltd,MEDICAPQ,"Pharmaceuticals","46.400706276","25.606521787246084","0","15308","0","0.007217347037952661",,,,"0","0","0","0","0","0","0.028869388151810643","0","0","0.5000097835148736","0","0"
GKB Ophthalmics Ltd,GKB,"Health Care Equipment & Supplies","46.2725244","13.865844803574193","0","1933","0","0","0.048982264016188555","0.048982264016188555","0","0","-0.1983898678326701","-0.1983898678326701","1.7855088104940304","0","0","0.009919493391633503","-0.06812708061373485","0","-0.5578899337380472","0","0"
Eyantra Ventures Ltd,PUNITCO,,"46.2672","1.7564583333333335","0","62","0","0",,,,"0","0","0","0","0","0","0","0","0","-0.013955472461478768","0","0"
A B Cotspin India Ltd,ABCOTS,"Textiles","46.263439","11.853636734614563","0","286",,"0",,,,"0","0",,"0","0",,"0","0","0","0.613928964807425","0.613928964807425","0"
Vijay Textiles Ltd,VIJAYTX,"Textiles","46.183515","11.10958754438678","37.58560502594919","7298","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
WSFx Global Pay Ltd,WSFIN,,"46.1251948","14.129755094280924","0","4865","0","0",,,,"0","0","0","0","0","0","0.000864169792080748","0","0",,,
Assam Entrade Ltd,ASSAMENT,,"46.07328","3.59663562047243","0","631","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Remi Edelstahl Tubulars Ltd,REMIEDEL,"Iron & Steel","45.7746432","11.043560606060607","0","3504","0","0.0819493006993007","2.7316433566433562","2.7316433566433562","0","0","0","0","0","0","0","0.31869172494172493","0","0","-2.7316433566433562","-2.7316433566433562","0"
Rasi Electrodes Ltd,RASIELEC,,"45.761835","36.307136088402046","0","6761","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Gujarat Poly Electronics Ltd,GUJARATPOLY,,"45.657","33.78453801169591","0","23587","-0.017076023391812866","0",,,,"0","0","0","0","0","0","0.017076023391812866","-4.073239766081869","0","0","0","0"
ABC India Ltd,ABCINDQ,"Logistics","45.623927904000006","16.02395836102275","0","4755","0","0.0018459611846049792",,,,"0","0","0","0","0","0","1.9065271710718683","0","0",,,
Urban Enviro Waste Management Ltd,URBAN,"nan","45.5949","23.10078521939954","0","851",,"0",,,,"0",,,"0.05542725173210162",,,"0.16628175519630484",,,"3.0615835777126095","3.0615835777126095","-0.5982404692082111"
Advik Capital Ltd,ADVIKCA,,"45.58000896","19.140743986374154","0","23929","0","0","-37.895434411077396","0","0","0","-0.14577692834222733","-0.14577692834222733","0.7638784435201657","0","0","0","13.900578164783232","0","-9.544180094869379","-13.880820341111228","8.871442398242126"
RBM Infracon Ltd,RBMINFRA,"Construction & Engineering","45.539195","21.611183509062908","0","645","0","0",,,,"0",,"0","0",,"0","0",,,"-3.2374100719424463","0","0"
Felix Industries Ltd,FELIX,"Water Management","45.48049","15.70783428234832","0","186",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
Chartered Logistics Ltd,CHLOGIST,"Logistics","45.398396452","36.94230692648431","0","30061","0","0","-1.2680138916851218","-1.2680138916851218","0","0","0","0","0","0","0","0","-0.000019094773776373586","0",,,
U H Zaveri Ltd,UHZAVERI,,"45.3633","3.8702668236217384","0","89",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
Ultra Wiring Connectivity System Ltd,UWCSL,"Auto Parts","45.32310341","16.296500999025476","0","134",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
ARSS Infrastructure Projects Ltd,ARSSINFRA,"Construction & Engineering","45.248552339999996","26.619940411556602","11.63977463947303","15898","0","0",,,,"0","0","-0.0006157103058382619","0","0","0","0.03826199757709199","0","0",,,
Vasundhara Rasayans Ltd,VRL,,"45.194004","0","0","4821","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Phoenix International Ltd,PHOENXINTL,"Footwear","45.1639164","14.714352252232935","0","8748","0","0",,,,"0","0","0","0","-0.04690414757742311","0","0","0","0",,,
Joindre Capital Services Ltd,JOINDRE,"Investment Banking & Brokerage","45.1068596","12.571835570658967","0","3014","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Sical Logistics Ltd,SICAL,"Logistics","45.060594951268","3.8780746027376938","0","53890","-0.0018886620293964804","0.00012260709269770547",,,,"0","-0.01824150188113805","-0.019864871181044148","0.0012628530547863664","-0.27034748731704045","-0.27034748731704045","0.01719564475085319","79.03185433339809","-0.0018886620293964804",,,
Nippon India Nifty Pharma ETF,PHARMABEES,"Equity","45.057158312",,,,,,,,,,,,,,,,,,,,
Kallam Textiles Ltd,KALLAM,"Textiles","45.047409386","27.077982998931162","0","9215","0","0",,,,"0","0","0","0.16551234580688615","0","0","0","0","0",,,
Yug Decor Ltd,YUG,,"45.0334728","9.045271765050284","0","145",,"0","0.09592864443712189","0","0","0","0",,"0","0",,"0","0.09592864443713722","0",,,
Pattech Fitwell Tube Components Ltd,PATTECH,"Construction & Engineering","44.9916846","15.121460911023545","0","421","0","0",,,,"0",,"0","0",,"0","0",,,"4.9279593936145965","0","0"
Swarnsarita Jewels India Ltd,SWARNSAR,"Precious Metals, Jewellery & Watches","44.88512","14.355087944512569","30","7573","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Hindustan Hardy Ltd,HINDHARD,,"44.8785775","21.36507724648804","0","3168","0","0",,,,"0","0","0","0","0","0","0.0033367813407187423","0","0",,,
Kisan Mouldings Ltd,KISAN,"Building Products - Pipes","44.868561125","16.35003210725314","41.27288832242444","8899","0","0",,,,"0","0","0","0.47839733349594904","0","0","0.008859209879554611","0","0",,,
Ceejay Finance Ltd,CEEJAY,"Consumer Finance","44.781","20.018927536231885","0","2830","0","0",,,,"0","0","0","0","0","0","0","0.0028985507246233055","0",,,
Dynamic Services & Security Ltd,DYNAMIC,"Employment Services","44.6100336","23.12588843241759","0","1012",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
Akash Infra-Projects Ltd,AKASH,"Construction & Engineering","44.60140243","16.903366955405396","0","8366","0","0",,,,"0","0","0","0","0","0","0","0","0","-1.1512504585609733","-0.3195486514660253","0"
Beekay Niryat Ltd,BNL,,"44.5685746","15.515086273367155","0","1627","0","0",,,,"0","0","0","0","0","0","0","0","0","-0.9790432023374604","-0.002654785374266777","0"
Emerald Leisures Ltd,EMERALL,"Wellness Services","44.4750808","12.5407694458871","23.408173864408134","2537","0","0",,,,"0","0","0","0","0","0","0.17078822260397108","0","0",,,
Polylink Polymers (India) Ltd,POLYLINK,"Commodity Chemicals","44.3335575","14.194866924451077","0","5451","0","0",,,,"0","0","0","0","0","0","0","0","0","0.0056441218370532065","0","0"
Containe Technologies Ltd,CONTAINE,,"44.3324","12.94042280589366","0","131",,"0",,,,"0","0",,"0","-1.4093529788597052",,"0","0","0","1.1294117647058823","0","0"
Spenta International Ltd,SPENTA,"Apparel & Accessories","44.31214578","20.377770205106057","0","1963","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
IEL Ltd,INDXTRA,"Commodities Trading","44.29038991","18.69834100993129","0","2510","0","0","-20.972946995670284","0","0","0","-0.35953623421149056","0","0","0","0","0.12883381725911747","-20.97294699567029","0","8.667879302487721","-0.8134207685506465","-0.8134207685506465"
SKP Securities Ltd,SKPSEC,"Investment Banking & Brokerage","44.2435824","5.845038773352132","0","1387","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Shreeshay Engineers Ltd,SHREESHAY,"Real Estate","44.2313766","6.634656720134729","0","162",,"0",,,,"0","0",,"0","0",,"0","0.36354283397999154","0","-0.06059047232999748","-0.03029523616499874","0"
National General Industries Limited,NATGENI,"Iron & Steel","44.186769410000004","20.356533030369825","0","1949","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Salem Erode Investments Ltd,SALEM,"Investment Banking & Brokerage","44.142252","15.087130806103865","0","1105","0","0",,,,"0","0","0","0","0","0","0.7326314026751513","0","0",,,
Vivimed Labs Ltd,VIVIMEDLAB,"Specialty Chemicals","43.94437495","53.16430300028651","7.762186841617598","50683","0","0",,,,"0","0.000024121403506160988","-0.0005789136841505282","1.6400033697600698","0","0","0","-0.015502826033483075","0","0.8594130430338502","0","0"
SVC Industries Ltd,SVCIND,"Commodity Chemicals","43.872649688","28.580164565327404","1.280232682535306","90422","0","0.024280275013600635",,,,"0","0","0","0","0","0","0.024525530316768317","0","0",,,
Modulex Construction Technologies Ltd,MODULEX,"Construction & Engineering","43.812796160000005","11.238361313481619","0","6056","0","0",,,,"0","0","0","0","0","0","0.0003898404461022193","0","0",,,
Cargosol Logistics Ltd,CARGOSOL,,"43.6968","19.454901960784312","0","454",,"0",,,,"0","-0.1176470588235294",,"0","0",,"0","0","0",,,
G. G. Automotive Gears Ltd,GGAUTO,"Auto Parts","43.491421498","38.98500372718261","0","4709","0","0","1.1203149200869564","0.4944438387921832","0","0","0","0","0","0","0","0","1.4615027702169456","0","0.847013459923218","0.847013459923218","0"
Pace E-Commerce Ventures Ltd,PACE,,"43.4896743","20.091592477159573","0","1888","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Chandra Prabhu International Ltd,CHANDRAP,,"43.4515","38.54050297458085","0","7896","0","0","0.5738182801514332","0","0","0","0","0","0","0","0","0","0.626279069767449","0",,,
Archidply Decor Ltd,ADL,"Wood Products","43.41675","14.959029867505052","0","7080","0","0",,,,"0","-0.0001796541657309679","-0.0001796541657309679","0","0","0","0","-0.00035930833145414454","0",,,
KKV Agro Powers Limited,KKVAPOW,"Renewable Energy","43.3659375","26.40317530319735","0","121",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
Khandwala Securities Ltd,KHANDSE,"Investment Banking & Brokerage","43.3208062","10.14182363023521","11.363204131690422","3471","0","0","0.05345506323812714","0.02554652818494011","0","0","0","-0.0007866889605577101","0","0","0","0","0.0016389353344976598","0","1.2449116341402129","1.2449116341402129","0"
Ajooni Biotech Ltd,AJOONI,"Pharmaceuticals","43.29081812","45.225063549121494","0","21187","0","0",,,,"0","-0.22860518188060336","-0.000011413737352852435","0.00954188442698376","0","0","0","3.98527258425581","0","1.0352719531643633","1.322069335492255","0"
Agni Green Power Ltd,AGNI,"Renewable Energy","43.171908","18.172696930605895","0","383","0","0",,,,"0","0","0","0","0.10238139115834306","0.05119069557917153","0.10238139115834306","0","0",,,
Ashok Alco-Chem Ltd,ASHOKALC,"Commodity Chemicals","43.165018369","17.817345358813462","0","3937","0","0",,,,"0","1.3071634006420827","1.3071634006420827","1.3071634006420827","-0.002173750957265578","0","0","-0.04347501914531193","-0.002173750957265578",,,
Ujaas Energy Ltd,UJAAS,"Renewable Energy","43.06235","86.18425233411553","0","128111","0","0",,,,"0","-0.000019971041989115783","-0.005976334315242898","0","0","0","0","0","0",,,
Global Longlife Hospital and Research Ltd,GLHRL,,"43.05","11.704857142857144","0","888","0","0",,,,"0","0","0","0","0","0","0","0","0","-1.2999999999999994","0","0"
Mehta Housing Finance Ltd,MEHTAHG,"Investment Banking & Brokerage","43.04013","21.983030499675536","0","3167","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Nippon India Silver ETF,SILVERBEES,"Equity","43.024297066",,,,,,,,,,,,,,,,,,,,
Sylph Technologies Ltd,SYLPH,"IT Services & Consulting","42.912","30.48904496644295","0","11224","0","0",,,,"0","0","0","0","0","0","0","0","0","2.4047726490315395","1.5902156020516738","0"
Pan India Corp Ltd,PANINDIAC,"Diversified Financials","42.8513","41.22971251747322","0","111742","0","0",,,,"0","0","0","0","0.008941152310431655","0","0.010294670173366969","0","0",,,
Milton Industries Ltd,MILTON,"Wood Products","42.8274","7.042071197411002","0","289","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
N G Industries Ltd,NGIND,"Hospitals & Diagnostic Centres","42.81939","21.2120877480973","0","1683","0","0",,,,"0","0","0","0","0","0","0","0","0","-0.3730786449783615","-0.3730786449783615","0.16415460379047897"
NCL Research and Financial Services Ltd,NCLRESE,"Diversified Financials","42.81312","69.34819634728794","0","209839","0","0",,,,"0","0","0","0","0","0","0","-1.5182261886076043","0","-0.07301303730083164","0","0"
Cospower Engineering Ltd,COSPOWER,,"42.75","11.666733333333333","0","58",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
Ashoka Metcast Ltd,ASHOKAMET,"Commodities Trading","42.74316","13.106096975516083","0","543","0","0",,,,"0",,"0","0",,"0","0",,,,,
Saven Technologies Ltd,7TEC,"IT Services & Consulting","42.731722144","33.38824467668522","0","6662","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Titan Securities Ltd,TITANSEC,,"42.5775724","13.72770045010833","0","12723","0","0","-0.09993524196320784","-0.09993524196320784","0","0","0","0","0","0","0","0","0","0",,,
Unistar Multimedia Ltd,UNISTRMU,"Movies & TV Serials","42.50119","9.929937961737071","0","3345","0","0",,,,"0","0","0","0","0","0","0","-15.938435195591499","0","0.6699531032827702","0","0"
Ashnoor Textile Mills Ltd,ASHNOOR,"Textiles","42.405439623","23.232277426164394","0","15875","0","0",,,,"0","0","0","0","0","0","0.16695631652312845","0","0",,,
Lesha Industries Ltd,LESHAIND,"Commodities Trading","42.35","54.47296454545455","0","74926","0","0",,,,"0","0","0","0","0","0","0.0003272727272727273","0","0",,,
Veekayem Fashion & Apparels Ltd,VEEKAYEM,"Textiles","42.305256","18.24454152930785","0","281",,"0",,,,"0","0",,"0","-45.68626171730281",,"0","18.727909308325536","0","1.2116326050334014","1.2116326050334014","0"
Suditi Industries Ltd,SUDTIND-B,"Textiles","42.1876656","10.171951301330122","0","7077","0","0","-0.011454973440438703","0","0","0","0","0","0","-0.00037925777054608964","0","0.004171835476006997","0","0","-0.8575247665004987","-0.8575247665004987","0"
Pearl Green Clubs & Resorts Ltd,PGCRL,,"42.1415","18.82998944033791","0","416","0","0",,,,"0",,"0","0",,"0","0",,,"0.2417266187050361","0.20719424460431657","0"
Nirmitee Robotics India Ltd,NIRMITEE,,"42.1338996","5.898053642298041","0","102",,"0",,,,"0","0",,"0","0",,"0","0","0",,,
Skyline Millars Ltd,SKYLMILAR,"Real Estate","42.11478975","17.308392325525027","0","5840","0","0",,,,"0","0","0","0","0","0","0.0024860625120418653","0","0",,,
GV Films Ltd,GVFILM,"Movies & TV Serials","42.072880318","50.62308255821469","0","197352","0","0",,,,"0","0","0","1.8032288549434512","0","0","0.07683999706140586","0","0",,,
Kesar Terminals & Infrastructure Ltd,KTIL,"Oil & Gas - Storage & Transportation","42.06692875","21.737083551648634","0","6117","0","0.0006864061831468978",,,,"4.824941255070826","0","0","0","-0.001089097810592854","0","4.838321599600969","0","-0.0006406457709371046",,,
Munoth Financial Services Ltd,MUNOTHFI,"Investment Banking & Brokerage","42.0324305","3.609078340116449","0","722","0","0",,,,"0","0","0","4.381438280139427","0","0","0","0","0",,,
Yogi Ltd,YOGI,,"42.008749385","13.328784967829554","0","1994","0","0","90.68209573168917","90.68209573168917","0","0","0","0","0","0","0","0","13.33875529697972","0",,,
Arman Holdings Ltd,ARMAN,"Diversified Financials","41.99663","5.747836100182324","0","724","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Tanvi Foods (India) Ltd,TANVI,"Packaged Foods & Meats","41.97891405","12.484648601813939","19.95248543119471","171",,"0","26.08642993231503","26.08642993231503","0","0","0",,"0","0",,"0","0","0","-2.608642993231503","-2.608642993231503","-2.0869143945852024"
Croissance Ltd,CROISSANCE,,"41.951376","13.896177860769097","0","1832","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
Vintron Informatics Ltd,VINTRON,"Electronic Equipments","41.920353","14.450385293749793","0","12821","0","0",,,,"0","0","0","0","0","0","0","-0.6531092784452568","0",,,
Modipon Ltd,MODIPON,"Real Estate","41.884460802","6.637277722499067","0","7246","0","0.06133014370516475",,,,"1.31073746560869","-0.10902944702064588","0","8.901180639818518","0","0","1.3761706823082145","0","0",,,
Prabhhans Industries Ltd,PRABHHANS,,"41.85695976","5.186116410381163","0","1124","0","0.11859339590028552",,,,"0","0","0","0","0","0","0.918818739357003","-0.5456736617031339","0",,,
7Seas Entertainment Ltd,7SEASL,,"41.7902199","14.256212052140938","0","2369","0","0",,,,"0","0","0","0","0","0","0","0","0","-0.35756050185320987","-0.35756050185320987","0"
Visco Trade Associates Ltd,VISCO,,"41.78436","3.8175231115182813","0","1011","0","0",,,,"0","0","0","0","0","0","0","0","0",,,
VR Films & Studios Ltd,VRFILMS,"Movies & TV Serials","41.7088","19.898032069970846","0","290",,"0","-1.2755102040816326","0","0","0","0",,"0","0",,"0","-1.5488338192419775","0",,,
Rasandik Engineering Industries India Ltd,RASANDIK,"Auto Parts","41.687575","21.240652719665274","0.13548117154811715","5228","0","0.051882845188284524",,,,"0","0","0","1.104602510460251","0","0","0.051882845188284524","0","0",,,
Nippon India ETF NV20,NV20BEES,"Equity","41.63824782",,,,,,,,,,,,,,,,,,,,
Ankit Metal & Power Ltd,ANKITMETAL,"Iron & Steel","41.6275975","18.500528309374566","71.01881149878996","34564","0","0",,,,"0","-0.0013960690380942595","0","0","0","0","0","0","0",,,
Emergent Industrial Solutions Ltd,EMERGENT,"Education Services","41.5779","1.372313416502517","0","139","0","0",,,,"0","0","0","9.30181659006347","0","0","0","0","0",,,
Aristo Bio-Tech and Lifescience Ltd,ARISTO,"Fertilizers & Agro Chemicals","41.459502","24.278034019800817","0","1004",,"0",,,,"0",,,"0.047004906137078056",,,"0",,,"1.3773773773773774","0","0"
Shree Ganesh BioTech India Ltd,SHREEGANES,"Agro Products","41.456896","54.32471175844906","0","69895","0","0",,,,"0","0","0","2.4245755398571083","0","0","0","0","0",,,
Ecoplast Ltd,ECOPLAST,"Commodity Chemicals","41.4","18.604333333333333","0","2094","0","0",,,,"0","0","0","0","0","0","0","1.8762333333333316","0",,,
